WARNING 2025-07-16 18:28:07,016 log 33804 26772 Not Found: /favicon.ico
WARNING 2025-07-16 18:28:07,017 basehttp 33804 26772 "GET /favicon.ico HTTP/1.1" 404 2474
WARNING 2025-07-16 18:30:34,347 log 33804 32556 Method Not Allowed: /api/create-test-scenarios/
WARNING 2025-07-16 18:30:34,348 basehttp 33804 32556 "GET /api/create-test-scenarios/ HTTP/1.1" 405 42
INFO 2025-07-16 18:30:36,386 client 33804 35540 Usando ambiente BETA de SUNAT
ERROR 2025-07-16 18:30:36,799 client 33804 35540 Error inicializando cliente SUNAT: 401 Client Error: Unauthorized for url: https://e-beta.sunat.gob.pe/ol-ti-itcpfegem-beta/billService?ns1.wsdl
ERROR 2025-07-16 18:30:36,800 log 33804 35540 Internal Server Error: /api/test-sunat-connection/
ERROR 2025-07-16 18:30:36,801 basehttp 33804 35540 "GET /api/test-sunat-connection/ HTTP/1.1" 500 140
ERROR 2025-07-16 18:30:38,997 log 33804 30548 Internal Server Error: /api/create-test-scenarios/
ERROR 2025-07-16 18:30:38,997 basehttp 33804 30548 "POST /api/create-test-scenarios/ HTTP/1.1" 500 392
WARNING 2025-07-16 18:30:49,951 log 33804 32796 Method Not Allowed: /api/create-test-scenarios/
WARNING 2025-07-16 18:30:49,951 basehttp 33804 32796 "GET /api/create-test-scenarios/ HTTP/1.1" 405 5890
WARNING 2025-07-16 18:31:04,326 log 33804 30816 Method Not Allowed: /api/invoice/1/process-complete/
WARNING 2025-07-16 18:31:04,327 basehttp 33804 30816 "GET /api/invoice/1/process-complete/ HTTP/1.1" 405 5802
WARNING 2025-07-16 18:33:21,556 log 33804 28048 Method Not Allowed: /api/create-test-scenarios/
WARNING 2025-07-16 18:33:21,556 basehttp 33804 28048 "GET /api/create-test-scenarios/ HTTP/1.1" 405 42
INFO 2025-07-16 18:33:23,591 client 33804 23576 Usando ambiente BETA de SUNAT
ERROR 2025-07-16 18:33:23,948 client 33804 23576 Error inicializando cliente SUNAT: 401 Client Error: Unauthorized for url: https://e-beta.sunat.gob.pe/ol-ti-itcpfegem-beta/billService?ns1.wsdl
ERROR 2025-07-16 18:33:23,948 log 33804 23576 Internal Server Error: /api/test-sunat-connection/
ERROR 2025-07-16 18:33:23,949 basehttp 33804 23576 "GET /api/test-sunat-connection/ HTTP/1.1" 500 140
ERROR 2025-07-16 18:33:26,337 log 33804 29604 Internal Server Error: /api/create-test-scenarios/
ERROR 2025-07-16 18:33:26,337 basehttp 33804 29604 "POST /api/create-test-scenarios/ HTTP/1.1" 500 63
INFO 2025-07-16 18:37:05,451 autoreload 33804 19080 C:\Users\jhami\OneDrive\Documentos\proyectos\conversor_ubl_sunat\api\views.py changed, reloading.
INFO 2025-07-16 18:37:06,460 autoreload 14208 31748 Watching for file changes with StatReloader
INFO 2025-07-16 18:39:31,855 autoreload 14208 31748 C:\Users\jhami\OneDrive\Documentos\proyectos\conversor_ubl_sunat\ubl_converter\models.py changed, reloading.
INFO 2025-07-16 18:39:32,573 autoreload 26392 27260 Watching for file changes with StatReloader
WARNING 2025-07-16 18:40:09,020 log 26392 1628 Method Not Allowed: /api/create-test-scenarios/
WARNING 2025-07-16 18:40:09,021 basehttp 26392 1628 "GET /api/create-test-scenarios/ HTTP/1.1" 405 42
INFO 2025-07-16 18:40:11,041 client 26392 29188 Usando ambiente BETA de SUNAT
ERROR 2025-07-16 18:40:11,383 client 26392 29188 Error inicializando cliente SUNAT: 401 Client Error: Unauthorized for url: https://e-beta.sunat.gob.pe/ol-ti-itcpfegem-beta/billService?ns1.wsdl
ERROR 2025-07-16 18:40:11,384 log 26392 29188 Internal Server Error: /api/test-sunat-connection/
ERROR 2025-07-16 18:40:11,385 basehttp 26392 29188 "GET /api/test-sunat-connection/ HTTP/1.1" 500 140
INFO 2025-07-16 18:40:13,503 basehttp 26392 25512 "POST /api/create-test-scenarios/ HTTP/1.1" 201 296
INFO 2025-07-16 18:40:34,534 converter 26392 3112 Iniciando conversión UBL para 23022479065-03-B001-00000001
ERROR 2025-07-16 18:40:34,563 converter 26392 3112 Error en conversión UBL para 23022479065-03-B001-00000001: duplicate attribute: line 1, column 323
ERROR 2025-07-16 18:40:34,564 log 26392 3112 Internal Server Error: /api/invoice/3/process-complete/
ERROR 2025-07-16 18:40:34,565 basehttp 26392 3112 "POST /api/invoice/3/process-complete/ HTTP/1.1" 500 198
INFO 2025-07-16 18:40:36,657 basehttp 26392 23032 "GET /api/invoice/3/status/ HTTP/1.1" 200 465
INFO 2025-07-16 18:41:57,066 autoreload 29812 31652 Watching for file changes with StatReloader
INFO 2025-07-16 18:45:12,943 autoreload 9372 27128 Watching for file changes with StatReloader
INFO 2025-07-16 18:46:35,363 autoreload 5888 32952 Watching for file changes with StatReloader
INFO 2025-07-16 18:49:31,211 autoreload 5888 32952 C:\Users\jhami\OneDrive\Documentos\proyectos\conversor_ubl_sunat\sunat_integration\__init__.py changed, reloading.
INFO 2025-07-16 18:49:31,967 autoreload 2844 35348 Watching for file changes with StatReloader
INFO 2025-07-16 18:50:19,261 autoreload 7436 35728 Watching for file changes with StatReloader
INFO 2025-07-16 18:52:11,346 autoreload 7436 35728 C:\Users\jhami\OneDrive\Documentos\proyectos\conversor_ubl_sunat\sunat_integration\client.py changed, reloading.
INFO 2025-07-16 18:52:12,075 autoreload 28256 26636 Watching for file changes with StatReloader
WARNING 2025-07-16 18:52:14,549 log 28256 35480 Not Found: /
WARNING 2025-07-16 18:52:14,549 basehttp 28256 35480 "GET / HTTP/1.1" 404 2423
INFO 2025-07-16 18:52:18,532 basehttp 28256 35480 "GET /admin HTTP/1.1" 301 0
INFO 2025-07-16 18:52:18,587 basehttp 28256 23060 "GET /admin/ HTTP/1.1" 302 0
INFO 2025-07-16 18:52:18,620 basehttp 28256 23060 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4249
INFO 2025-07-16 18:52:18,798 basehttp 28256 23060 "GET /static/admin/css/base.css HTTP/1.1" 200 21207
INFO 2025-07-16 18:52:18,802 basehttp 28256 23060 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2025-07-16 18:52:18,816 basehttp 28256 25088 "GET /static/admin/css/login.css HTTP/1.1" 200 958
INFO 2025-07-16 18:52:18,817 basehttp 28256 30844 "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2929
INFO 2025-07-16 18:52:18,818 basehttp 28256 27852 "GET /static/admin/css/responsive.css HTTP/1.1" 200 18533
INFO 2025-07-16 18:52:18,819 basehttp 28256 23052 "GET /static/admin/js/theme.js HTTP/1.1" 200 1943
INFO 2025-07-16 18:52:18,821 basehttp 28256 2740 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2694
INFO 2025-07-16 18:52:26,907 basehttp 28256 32928 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-07-16 18:52:26,997 basehttp 28256 32928 "GET /admin/ HTTP/1.1" 200 5637
INFO 2025-07-16 18:52:27,038 basehttp 28256 32928 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2025-07-16 18:52:27,039 basehttp 28256 30972 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-07-16 18:52:27,039 basehttp 28256 22684 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2025-07-16 18:52:28,925 basehttp 28256 22684 "GET /admin/auth/group/ HTTP/1.1" 200 7357
INFO 2025-07-16 18:52:28,956 basehttp 28256 22684 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6566
INFO 2025-07-16 18:52:28,958 basehttp 28256 15668 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2025-07-16 18:52:28,958 basehttp 28256 12572 "GET /static/admin/js/core.js HTTP/1.1" 200 5682
INFO 2025-07-16 18:52:28,958 basehttp 28256 31964 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 8943
INFO 2025-07-16 18:52:28,963 basehttp 28256 22684 "GET /static/admin/js/actions.js HTTP/1.1" 200 7872
INFO 2025-07-16 18:52:28,964 basehttp 28256 15668 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2025-07-16 18:52:28,964 basehttp 28256 12572 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2025-07-16 18:52:28,968 basehttp 28256 22684 "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2025-07-16 18:52:28,969 basehttp 28256 32928 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 292458
INFO 2025-07-16 18:52:28,970 basehttp 28256 31964 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 232381
INFO 2025-07-16 18:52:28,976 basehttp 28256 31964 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2025-07-16 18:52:29,113 basehttp 28256 30972 "GET /admin/jsi18n/ HTTP/1.1" 200 8006
INFO 2025-07-16 18:52:29,136 basehttp 28256 30972 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-07-16 18:52:29,845 basehttp 28256 30972 "GET /admin/ HTTP/1.1" 200 5637
INFO 2025-07-16 18:52:30,413 basehttp 28256 30972 "GET /admin/auth/user/ HTTP/1.1" 200 11059
INFO 2025-07-16 18:52:30,442 basehttp 28256 30972 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2025-07-16 18:52:30,479 basehttp 28256 31964 "GET /admin/jsi18n/ HTTP/1.1" 200 8006
INFO 2025-07-16 18:52:30,495 basehttp 28256 31964 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
INFO 2025-07-16 18:52:30,917 basehttp 28256 31964 "GET /admin/ HTTP/1.1" 200 5637
INFO 2025-07-16 18:52:31,700 basehttp 28256 31964 "GET /admin/auth/user/ HTTP/1.1" 200 11059
INFO 2025-07-16 18:52:31,769 basehttp 28256 31964 "GET /admin/jsi18n/ HTTP/1.1" 200 8006
INFO 2025-07-16 18:52:32,583 basehttp 28256 31964 "GET /admin/ HTTP/1.1" 200 5637
INFO 2025-07-16 18:52:33,047 basehttp 28256 31964 "GET /admin/login/?next=/admin/ HTTP/1.1" 302 0
